Date Rptd,DATE OCC,TIME OCC,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
6/8/2020 0:00,6/8/2020 0:00,15,Hollywood,663,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,FOUNTAIN                     AV,SEWARD                       ST,34.0944,-118.3332
12/26/2020 0:00,12/26/2020 0:00,2355,Central,156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,F,H,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,6TH,SAN PEDRO,34.0429,-118.2462
9/7/2020 0:00,9/7/2020 0:00,1200,Hollenbeck,455,2,624,BATTERY - SIMPLE ASSAULT,39,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,SOTO,CESAR E CHAVEZ               AV,34.0473,-118.2075
12/10/2020 0:00,12/6/2020 0:00,2345,Southwest,393,1,121,"RAPE, FORCIBLE",22,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121.0,CRENSHAW                     BL,HOMELAND                     DR,34.0053,-118.3337
1/18/2020 0:00,1/18/2020 0:00,1550,Southwest,319,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,ADAMS                        BL,FIGUEROA                     ST,34.0293,-118.2785
10/17/2020 0:00,10/17/2020 0:00,2200,Wilshire,783,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,APPLE,CLOVERDALE,34.0344,-118.3566
9/13/2020 0:00,9/12/2020 0:00,1935,Van Nuys,943,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,STREET,212.0,BOTTLE,IC,Invest Cont,230.0,TYRONE                       ST,AETNA                        ST,34.1802,-118.4443
10/7/2020 0:00,10/7/2020 0:00,1300,Newton,1309,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,STREET,303.0,BRASS KNUCKLES,AA,Adult Arrest,230.0,ALAMEDA                      ST,14TH                         ST,34.0255,-118.2392
4/4/2020 0:00,4/4/2020 0:00,1520,Devonshire,1798,2,437,RESISTING ARREST,37,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,437.0,PARTHENIA,GLORIA,34.2284,-118.4807
11/16/2020 0:00,11/16/2020 0:00,2055,Foothill,1653,2,624,BATTERY - SIMPLE ASSAULT,25,M,H,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SUNBURST,SAN FERNANDO,34.2547,-118.4103
4/21/2020 0:00,4/21/2020 0:00,2000,77th Street,1243,2,625,OTHER ASSAULT,56,F,B,ALLEY,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625.0,60TH                         ST,62ND                         ST,33.979,-118.3112
8/4/2020 0:00,8/4/2020 0:00,1200,Topanga,2105,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,59,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,SCHOENBORN                   ST,CANOGA                       AV,34.2209,-118.5975
1/17/2020 0:00,1/17/2020 0:00,240,77th Street,1213,1,210,ROBBERY,24,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,56TH                         ST,WESTERN                      AV,33.9915,-118.3089
2/15/2020 0:00,2/15/2020 0:00,1400,Southwest,354,1,210,ROBBERY,52,M,H,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210.0,JEFFERSON                    BL,5TH                          AV,34.0256,-118.3224
10/15/2020 0:00,10/15/2020 0:00,715,77th Street,1268,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,84TH                         ST,SAN PEDRO,33.9628,-118.2695
7/20/2020 0:00,7/20/2020 0:00,1620,Wilshire,738,2,625,OTHER ASSAULT,55,M,W,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,625.0,WILSHIRE,HIGHLAND,34.0621,-118.3381
5/7/2020 0:00,5/7/2020 0:00,1155,Central,111,2,625,OTHER ASSAULT,23,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625.0,CESAR E CHAVEZ,FIGUEROA,34.0627,-118.2463
4/30/2020 0:00,4/30/2020 0:00,1050,Southwest,329,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,X,X,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,740.0,FIGUEROA                     ST,MCCARTHY                     WY,34.0246,-118.2772
11/27/2020 0:00,11/27/2020 0:00,1345,Olympic,2024,2,860,BATTERY WITH SEXUAL CONTACT,25,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,WILSHIRE,OXFORD,34.0617,-118.3078
7/17/2020 0:00,7/17/2020 0:00,1750,Hollywood,648,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,SUNSET,SERRANO,34.0981,-118.3071
7/5/2020 0:00,7/5/2020 0:00,445,77th Street,1233,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,B,STREET,106.0,UNKNOWN FIREARM,AO,Adult Other,230.0,ST ANDREWS                   PL,62ND                         ST,33.9862,-118.3111
12/14/2020 0:00,12/14/2020 0:00,2330,Devonshire,1761,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,W,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,NORDHOFF                     ST,ETON                         AV,34.2355,-118.594
5/28/2020 0:00,5/25/2020 0:00,2030,Rampart,211,2,624,BATTERY - SIMPLE ASSAULT,41,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,MELROSE                      AV,VERMONT                      AV,34.0836,-118.2917
6/22/2020 0:00,6/22/2020 0:00,1430,Rampart,241,1,210,ROBBERY,36,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,LA FAYETTE                   PL,6TH                          ST,34.0657,-118.2825
2/7/2020 0:00,2/7/2020 0:00,730,Southeast,1806,2,624,BATTERY - SIMPLE ASSAULT,44,M,H,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,CENTRAL,88TH                         ST,33.9565,-118.2564
10/11/2020 0:00,10/11/2020 0:00,1950,Southwest,395,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,B,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,MARTIN LUTHER KING JR        BL,GRAMERCY                     PL,34.0108,-118.3138
6/14/2020 0:00,6/12/2020 0:00,1145,Newton,1371,2,624,BATTERY - SIMPLE ASSAULT,58,M,H,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,624.0,54TH                         ST,BROADWAY,33.9933,-118.2783
11/3/2020 0:00,11/3/2020 0:00,210,Hollywood,668,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,H,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,OXFORD,VIRGINIA                     AV,34.0944,-118.3125
12/24/2020 0:00,12/23/2020 0:00,2045,77th Street,1273,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,WILTON                       PL,MANCHESTER                   AV,33.96,-118.3151
7/21/2020 0:00,7/21/2020 0:00,1245,Topanga,2157,2,624,BATTERY - SIMPLE ASSAULT,23,M,W,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,DE SOTO                      AV,VANOWEN                      ST,34.1938,-118.5884
10/18/2020 0:00,10/18/2020 0:00,115,Mission,1944,1,350,"THEFT, PERSON",54,F,H,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350.0,LAUREL CANYON                BL,CHAMBERLAIN                  ST,34.2694,-118.4434
5/1/2020 0:00,5/1/2020 0:00,1530,Mission,1984,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,SIDEWALK,211.0,AXE,IC,Invest Cont,230.0,ROSCOE,WILLIS,34.2215,-118.4553
7/30/2020 0:00,7/30/2020 0:00,1730,Foothill,1663,2,920,KIDNAPPING - GRAND ATTEMPT,18,F,H,STREET,304.0,CLUB/BAT,IC,Invest Cont,920.0,SHELDON                      ST,LAUREL CANYON,34.232,-118.4037
5/7/2020 0:00,5/7/2020 0:00,1300,Southeast,1832,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,MTA BUS,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740.0,CENTRAL                      AV,112TH                        ST,33.9401,-118.2761
7/9/2020 0:00,7/9/2020 0:00,300,Southeast,1838,1,210,ROBBERY,21,F,B,STREET,511.0,VERBAL THREAT,IC,Invest Cont,210.0,103RD                        ST,WILMINGTON,33.9432,-118.2391
5/25/2020 0:00,5/25/2020 0:00,2355,Olympic,2073,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0,X,X,STREET,102.0,HAND GUN,IC,Invest Cont,753.0,OXFORD,S  PICO,34.0472,-118.3069
4/12/2020 0:00,4/12/2020 0:00,320,Rampart,203,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,46,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,MONROE,MADISON,34.0857,-118.2892
8/14/2020 0:00,8/14/2020 0:00,1900,Southeast,1838,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,X,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,109TH                        PL,WILMINGTON,33.9399,-118.2362
3/24/2020 0:00,3/24/2020 0:00,920,Pacific,1469,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,B,PARKING LOT,307.0,VEHICLE,AO,Adult Other,230.0,LA TIJERA                    BL,LA CIENEGA                   BL,33.9791,-118.3699
6/29/2020 0:00,6/29/2020 0:00,1650,Pacific,1435,2,624,BATTERY - SIMPLE ASSAULT,37,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,VENICE                       BL,MCLAUGHLIN,34.0086,-118.4246
7/12/2020 0:00,7/12/2020 0:00,300,Hollenbeck,469,2,624,BATTERY - SIMPLE ASSAULT,29,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,INDIANA,5TH,34.0303,-118.1924
9/7/2020 0:00,9/7/2020 0:00,625,Wilshire,735,1,220,ATTEMPTED ROBBERY,40,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,220.0,WILSHIRE                     BL,LA BREA                      AV,34.0622,-118.3447
2/9/2020 0:00,1/30/2020 0:00,1900,Harbor,557,2,624,BATTERY - SIMPLE ASSAULT,49,M,H,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,GAFFEY                       ST,1ST                          ST,33.7433,-118.2923
8/7/2020 0:00,8/7/2020 0:00,900,Newton,1343,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0,F,H,STREET,102.0,HAND GUN,IC,Invest Cont,626.0,AVALON                       BL,MARTIN LUTHER KING JR        BL,34.0111,-118.2653
11/9/2020 0:00,11/9/2020 0:00,1840,Foothill,1612,2,624,BATTERY - SIMPLE ASSAULT,23,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,PINNEY,BRADLEY,34.2697,-118.4191
10/2/2020 0:00,10/1/2020 0:00,300,Newton,1391,1,210,ROBBERY,43,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,GRAND                        AV,GAGE,33.9824,-118.2802
11/8/2020 0:00,11/8/2020 0:00,1352,Newton,1352,2,624,BATTERY - SIMPLE ASSAULT,44,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,VERNON                       AV,WALL                         ST,34.0038,-118.2718
11/8/2020 0:00,11/8/2020 0:00,1010,Southwest,314,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,F,H,"VEHICLE, PASSENGER/TRUCK",106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,24TH                         ST,2ND                          AV,34.0349,-118.3189
7/26/2020 0:00,7/26/2020 0:00,345,Foothill,1658,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,HAINES CANYON                AV,TUJUNGA CANYON,34.2497,-118.2794
3/7/2020 0:00,3/7/2020 0:00,1545,Southeast,1863,2,624,BATTERY - SIMPLE ASSAULT,40,M,B,MTA - GREEN LINE - AVALON,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,AVALON,118TH                        ST,33.9265,-118.2652
1/4/2020 0:00,1/4/2020 0:00,130,Olympic,2031,1,210,ROBBERY,24,M,W,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,210.0,WILSHIRE                     BL,NORTON                       AV,34.0617,-118.3166
9/26/2020 0:00,9/25/2020 0:00,1745,Newton,1371,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,38,F,B,STREET,212.0,BOTTLE,AO,Adult Other,236.0,GRAND                        AV,54TH                         ST,33.9933,-118.2801
10/16/2020 0:00,10/16/2020 0:00,330,Newton,1307,1,820,ORAL COPULATION,38,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,820.0,7TH                          ST,ALAMEDA                      ST,34.0352,-118.2389
4/22/2020 0:00,4/22/2020 0:00,2200,West Valley,1028,2,647,THROWING OBJECT AT MOVING VEHICLE,26,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,647.0,VICTORY                      BL,WOODLEY                      AV,34.1939,-118.4967
2/26/2020 0:00,2/25/2020 0:00,2350,N Hollywood,1591,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,58,M,W,SIDEWALK,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,VENTURA,LAUREL CANYON,34.1439,-118.3979
2/19/2020 0:00,2/19/2020 0:00,1330,Newton,1342,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230.0,37TH                         ST,CRAWFORD                     ST,34.0146,-118.2691
8/11/2020 0:00,8/11/2020 0:00,1330,Newton,1372,2,623,BATTERY POLICE (SIMPLE),0,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,623.0,AVALON                       BL,53RD                         ST,33.9941,-118.2652
10/11/2020 0:00,10/11/2020 0:00,1100,Wilshire,755,2,624,BATTERY - SIMPLE ASSAULT,38,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,HAUSER                       BL,SAN VICENTE                  BL,34.0539,-118.3548
5/19/2020 0:00,5/19/2020 0:00,1320,West LA,817,2,624,BATTERY - SIMPLE ASSAULT,21,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,TIVERTON,WEYBURN,34.0621,-118.4428
12/2/2020 0:00,12/2/2020 0:00,2155,77th Street,1267,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,W  MANCHESTER                   AV,S  FIGUEROA                     ST,33.9601,-118.2827
7/4/2020 0:00,7/3/2020 0:00,340,Van Nuys,941,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0,M,W,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,753.0,NATICK,BURBANK,34.1721,-118.4542
10/25/2020 0:00,10/23/2020 0:00,2100,Rampart,245,1,210,ROBBERY,40,F,H,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,7TH,ALVARADO,34.057,-118.2779
9/26/2020 0:00,9/26/2020 0:00,1830,Central,145,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,M,B,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,4TH                          ST,LOS ANGELES,34.0477,-118.2467
5/2/2020 0:00,5/2/2020 0:00,1845,Southwest,326,1,761,BRANDISH WEAPON,31,F,B,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,626.0,HARVARD                      BL,27TH                         ST,34.0309,-118.3066
10/7/2020 0:00,10/7/2020 0:00,800,Newton,1391,2,624,BATTERY - SIMPLE ASSAULT,40,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,FLORENCE,GRAND,33.9747,-118.2803
6/9/2020 0:00,6/9/2020 0:00,530,77th Street,1266,1,210,ROBBERY,45,M,H,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,VERMONT,81ST                         ST,33.9655,-118.2914
5/30/2020 0:00,5/30/2020 0:00,1135,West LA,884,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),61,M,W,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,745.0,TENNESSEE                    AV,VETERAN                      AV,34.0408,-118.4331
6/14/2020 0:00,6/14/2020 0:00,30,N Hollywood,1538,1,210,ROBBERY,23,M,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210.0,CASE                         AV,HATTERAS                     ST,34.1758,-118.3719
6/11/2020 0:00,6/11/2020 0:00,1200,Hollywood,678,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,57,M,H,SIDEWALK,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,MELROSE,WESTERN,34.0835,-118.3091
9/23/2020 0:00,9/23/2020 0:00,300,Olympic,2079,1,210,ROBBERY,45,M,H,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,210.0,HOOVER                       AV,VENICE                       BL,34.044,-118.2841
5/8/2020 0:00,5/7/2020 0:00,1910,Newton,1365,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,F,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,51ST,ASCOT,33.9967,-118.2499
8/7/2020 0:00,8/7/2020 0:00,2220,Southwest,308,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,HOOVER,23RD                         ST,34.0352,-118.284
4/21/2020 0:00,4/19/2020 0:00,2000,Newton,1317,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,32,M,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,CENTRAL                      AV,OLYMPIC                      BL,34.032,-118.2441
9/20/2020 0:00,9/20/2020 0:00,1925,77th Street,1218,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,58TH                         ST,VERMONT                      AV,33.9897,-118.2915
6/21/2020 0:00,6/21/2020 0:00,1200,Rampart,257,2,624,BATTERY - SIMPLE ASSAULT,56,M,H,SIDEWALK,308.0,STICK,IC,Invest Cont,624.0,8TH                          ST,ALVARADO,34.0552,-118.2675
10/11/2020 0:00,10/11/2020 0:00,1300,Southwest,353,2,624,BATTERY - SIMPLE ASSAULT,26,F,B,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,OBAMA                        BL,VICTORIA                     AV,34.0214,-118.3363
3/3/2020 0:00,3/3/2020 0:00,1445,Central,166,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,6TH,SAN JULIAN,34.0428,-118.2461
9/3/2020 0:00,9/3/2020 0:00,300,Southeast,1821,1,210,ROBBERY,62,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,93RD                         ST,FIGUEROA,33.9467,-118.2871
10/4/2020 0:00,10/4/2020 0:00,1900,Hollywood,647,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,W,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,SUNSET,GOWER,34.098,-118.3223
10/13/2020 0:00,10/13/2020 0:00,1825,West Valley,1023,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,231.0,VANOWEN,WILBUR,34.1939,-118.5447
1/29/2020 0:00,1/29/2020 0:00,1600,Central,158,2,624,BATTERY - SIMPLE ASSAULT,46,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,6TH                          ST,CERES,34.0398,-118.2413
11/2/2020 0:00,11/2/2020 0:00,1420,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,M,B,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,103RD                        ST,MAIN                         ST,33.9429,-118.2739
5/20/2020 0:00,5/20/2020 0:00,2210,Newton,1352,1,110,CRIMINAL HOMICIDE,58,F,B,STREET,218.0,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,110.0,SAN PEDRO                    PL,45TH                         ST,34.0029,-118.2732
6/1/2020 0:00,6/1/2020 0:00,1230,Central,138,1,210,ROBBERY,41,F,H,STREET,207.0,OTHER KNIFE,IC,Invest Cont,210.0,4TH,CENTRAL,34.0433,-118.2381
1/23/2020 0:00,1/23/2020 0:00,1040,Hollenbeck,497,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,H,STREET,104.0,SHOTGUN,IC,Invest Cont,230.0,OLYMPIC                      BL,VELASCO                      ST,34.0188,-118.2052
3/14/2020 0:00,3/14/2020 0:00,1850,Pacific,1486,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,40,F,H,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,LINCOLN,WESTCHESTER,33.9538,-118.4122
11/1/2020 0:00,11/1/2020 0:00,830,Pacific,1411,2,624,BATTERY - SIMPLE ASSAULT,43,M,B,STREET,511.0,VERBAL THREAT,IC,Invest Cont,624.0,10FWY,DUDLEY,33.9918,-118.4791
8/6/2020 0:00,8/6/2020 0:00,250,Hollywood,646,1,761,BRANDISH WEAPON,24,M,O,SIDEWALK,207.0,OTHER KNIFE,AO,Adult Other,761.0,SUNSET,CHEROKEE,34.098,-118.3353
1/2/2020 0:00,1/2/2020 0:00,1315,77th Street,1273,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,X,X,STREET,102.0,HAND GUN,AA,Adult Arrest,230.0,91ST                         ST,NORMANDIE,33.9543,-118.3003
10/1/2020 0:00,10/1/2020 0:00,1945,Wilshire,732,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,W,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,DREXEL                       AV,LA JOLLA                     AV,34.0689,-118.3675
12/30/2020 0:00,12/30/2020 0:00,1135,Olympic,2019,2,624,BATTERY - SIMPLE ASSAULT,42,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,3RD                          ST,VERMONT                      AV,34.0,-118.0
12/23/2020 0:00,12/23/2020 0:00,2300,Rampart,256,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,WILSHIRE,UNION                        RD,34.0554,-118.2702
11/8/2021 0:00,10/26/2020 0:00,200,Hollenbeck,448,1,210,ROBBERY,25,M,H,SIDEWALK,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210.0,MURCHISON,LANCASTER,34.0579,-118.1968
2/10/2020 0:00,2/9/2020 0:00,2300,Southwest,373,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,B,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,CRENSHAW                     BL,EXPOSITION,34.0215,-118.3351
11/2/2020 0:00,11/2/2020 0:00,300,Pacific,1431,2,624,BATTERY - SIMPLE ASSAULT,38,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,OCEAN FRONT WALK,WINDWARD,33.9869,-118.4736
12/13/2020 0:00,12/13/2020 0:00,825,Foothill,1613,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,W,SIDEWALK,218.0,OTHER CUTTING INSTRUMENT,AO,Adult Other,230.0,GLENOAKS                     BL,VAN NUYS                     BL,34.2737,-118.4117
9/4/2020 0:00,9/4/2020 0:00,2335,Newton,1322,1,251,SHOTS FIRED AT INHABITED DWELLING,0,F,H,OTHER BUSINESS,106.0,UNKNOWN FIREARM,IC,Invest Cont,251.0,23RD                         ST,WALL                         ST,34.0254,-118.2629
